ticker,name,isin,exchange,sector,industry,market_data_ticker,country,universe
EUROBOND,Euro Panel Products Limited,INE505V01016,NSE,Unclassified,Unclassified,EUROBOND.NS,IN,NSE_MAINBOARD
EUROPRATIK,Euro Pratik Sales Limited,INE198501012,NSE,Unclassified,Unclassified,EUROPRATIK.NS,IN,NSE_MAINBOARD
EUROTEXIND,Eurotex Industries and Exports Limited,INE022C01012,NSE,Unclassified,Unclassified,EUROTEXIND.NS,IN,NSE_MAINBOARD
EVEREADY,Eveready Industries India Limited,INE128A01029,NSE,Unclassified,Unclassified,EVEREADY.NS,IN,NSE_MAINBOARD
EVERESTIND,Everest Industries Limited,INE295A01018,NSE,Unclassified,Unclassified,EVERESTIND.NS,IN,NSE_MAINBOARD
EXCELINDUS,Excel Industries Limited,INE369A01029,NSE,Unclassified,Unclassified,EXCELINDUS.NS,IN,NSE_MAINBOARD
EXCELSOFT,Excelsoft Technologies Limited,INE606N01019,NSE,Unclassified,Unclassified,EXCELSOFT.NS,IN,NSE_MAINBOARD
EXICOM,Exicom Tele-Systems Limited,INE777F01014,NSE,Unclassified,Unclassified,EXICOM.NS,IN,NSE_MAINBOARD
EXIDEIND,Exide Industries Limited,INE302A01020,NSE,Automobile and Auto Components,Automobile and Auto Components,EXIDEIND.NS,IN,NSE_MAINBOARD
EXPLEOSOL,Expleo Solutions Limited,INE201K01015,NSE,Unclassified,Unclassified,EXPLEOSOL.NS,IN,NSE_MAINBOARD
EXXARO,Exxaro Tiles Limited,INE0GFE01026,NSE,Unclassified,Unclassified,EXXARO.NS,IN,NSE_MAINBOARD
FABTECH,Fabtech Technologies Limited,INE0HF201011,NSE,Unclassified,Unclassified,FABTECH.NS,IN,NSE_MAINBOARD
FACT,Fertilizers and Chemicals Travancore Limited,INE188A01015,NSE,Unclassified,Unclassified,FACT.NS,IN,NSE_MAINBOARD
FAIRCHEMOR,Fairchem Organics Limited,INE0DNW01011,NSE,Unclassified,Unclassified,FAIRCHEMOR.NS,IN,NSE_MAINBOARD
FAZE3Q,Faze Three Limited,INE963C01033,NSE,Unclassified,Unclassified,FAZE3Q.NS,IN,NSE_MAINBOARD
FCL,Fineotex Chemical Limited,INE045J01034,NSE,Unclassified,Unclassified,FCL.NS,IN,NSE_MAINBOARD
FCSSOFT,FCS Software Solutions Limited,INE512B01022,NSE,Unclassified,Unclassified,FCSSOFT.NS,IN,NSE_MAINBOARD
FDC,FDC Limited,INE258B01022,NSE,Unclassified,Unclassified,FDC.NS,IN,NSE_MAINBOARD
FEDDERSHOL,Fedders Holding Limited,INE417D01020,NSE,Unclassified,Unclassified,FEDDERSHOL.NS,IN,NSE_MAINBOARD
FEDERALBNK,The Federal Bank  Limited,INE171A01029,NSE,Financial Services,Financial Services,FEDERALBNK.NS,IN,NSE_MAINBOARD
FEDFINA,Fedbank Financial Services Limited,INE007N01010,NSE,Unclassified,Unclassified,FEDFINA.NS,IN,NSE_MAINBOARD
FEL,Future Enterprises Limited,INE623B01027,NSE,Unclassified,Unclassified,FEL.NS,IN,NSE_MAINBOARD
FELDVR,Future Enterprises Limited,IN9623B01058,NSE,Unclassified,Unclassified,FELDVR.NS,IN,NSE_MAINBOARD
FERMENTA,Fermenta Biotech Limited,INE225B01021,NSE,Unclassified,Unclassified,FERMENTA.NS,IN,NSE_MAINBOARD
FIBERWEB,Fiberweb (India) Limited,INE296C01020,NSE,Unclassified,Unclassified,FIBERWEB.NS,IN,NSE_MAINBOARD
FIEMIND,Fiem Industries Limited,INE737H01014,NSE,Unclassified,Unclassified,FIEMIND.NS,IN,NSE_MAINBOARD
FILATEX,Filatex India Limited,INE816B01035,NSE,Unclassified,Unclassified,FILATEX.NS,IN,NSE_MAINBOARD
FILATFASH,Filatex Fashions Limited,INE185E01021,NSE,Unclassified,Unclassified,FILATFASH.NS,IN,NSE_MAINBOARD
FINCABLES,Finolex Cables Limited,INE235A01022,NSE,Unclassified,Unclassified,FINCABLES.NS,IN,NSE_MAINBOARD
FINEORG,Fine Organic Industries Limited,INE686Y01026,NSE,Unclassified,Unclassified,FINEORG.NS,IN,NSE_MAINBOARD
FINKURVE,Finkurve Financial Services Limited,INE734I01027,NSE,Unclassified,Unclassified,FINKURVE.NS,IN,NSE_MAINBOARD
FINOPB,Fino Payments Bank Limited,INE02NC01014,NSE,Unclassified,Unclassified,FINOPB.NS,IN,NSE_MAINBOARD
FINPIPE,Finolex Industries Limited,INE183A01024,NSE,Unclassified,Unclassified,FINPIPE.NS,IN,NSE_MAINBOARD
FIRSTCRY,Brainbees Solutions Limited,INE02RE01045,NSE,Unclassified,Unclassified,FIRSTCRY.NS,IN,NSE_MAINBOARD
FISCHER,Fischer Medical Ventures Limited,INE771F01041,NSE,Unclassified,Unclassified,FISCHER.NS,IN,NSE_MAINBOARD
FIVESTAR,Five-Star Business Finance Limited,INE128S01021,NSE,Unclassified,Unclassified,FIVESTAR.NS,IN,NSE_MAINBOARD
FLAIR,Flair Writing Industries Limited,INE00Y201027,NSE,Unclassified,Unclassified,FLAIR.NS,IN,NSE_MAINBOARD
FLEXITUFF,Flexituff Ventures International Limited,INE060J01017,NSE,Unclassified,Unclassified,FLEXITUFF.NS,IN,NSE_MAINBOARD
FLFL,Future Lifestyle Fashions Limited,INE452O01016,NSE,Unclassified,Unclassified,FLFL.NS,IN,NSE_MAINBOARD
FLUOROCHEM,Gujarat Fluorochemicals Limited,INE09N301011,NSE,Unclassified,Unclassified,FLUOROCHEM.NS,IN,NSE_MAINBOARD
FMGOETZE,Federal-Mogul Goetze (India) Limited.,INE529A01010,NSE,Unclassified,Unclassified,FMGOETZE.NS,IN,NSE_MAINBOARD
FMNL,Future Market Networks Limited,INE360L01017,NSE,Unclassified,Unclassified,FMNL.NS,IN,NSE_MAINBOARD
FOCUS,Focus Lighting and Fixtures Limited,INE593W01028,NSE,Unclassified,Unclassified,FOCUS.NS,IN,NSE_MAINBOARD
FOODSIN,Foods & Inns Limited,INE976E01023,NSE,Unclassified,Unclassified,FOODSIN.NS,IN,NSE_MAINBOARD
FORCEMOT,FORCE MOTORS LTD,INE451A01017,NSE,Unclassified,Unclassified,FORCEMOT.NS,IN,NSE_MAINBOARD
FORTIS,Fortis Healthcare Limited,INE061F01013,NSE,Healthcare,Healthcare,FORTIS.NS,IN,NSE_MAINBOARD
FOSECOIND,Foseco India Limited,INE519A01011,NSE,Unclassified,Unclassified,FOSECOIND.NS,IN,NSE_MAINBOARD
FRACTAL,Fractal Analytics Limited,INE212S01015,NSE,Unclassified,Unclassified,FRACTAL.NS,IN,NSE_MAINBOARD
FRONTSP,Frontier Springs Limited,INE572D01014,NSE,Unclassified,Unclassified,FRONTSP.NS,IN,NSE_MAINBOARD
FSL,Firstsource Solutions Limited,INE684F01012,NSE,Unclassified,Unclassified,FSL.NS,IN,NSE_MAINBOARD
FUSION,Fusion Finance Limited,INE139R01012,NSE,Unclassified,Unclassified,FUSION.NS,IN,NSE_MAINBOARD
GABRIEL,Gabriel India Limited,INE524A01029,NSE,Unclassified,Unclassified,GABRIEL.NS,IN,NSE_MAINBOARD
GAEL,Gujarat Ambuja Exports Limited,INE036B01030,NSE,Unclassified,Unclassified,GAEL.NS,IN,NSE_MAINBOARD
GAIL,GAIL (India) Limited,INE129A01019,NSE,Oil Gas & Consumable Fuels,Oil Gas & Consumable Fuels,GAIL.NS,IN,NSE_MAINBOARD
GALAPREC,Gala Precision Engineering Limited,INE0RE001014,NSE,Unclassified,Unclassified,GALAPREC.NS,IN,NSE_MAINBOARD
GALAXYSURF,Galaxy Surfactants Limited,INE600K01018,NSE,Unclassified,Unclassified,GALAXYSURF.NS,IN,NSE_MAINBOARD
GALLANTT,Gallantt Ispat Limited,INE297H01019,NSE,Unclassified,Unclassified,GALLANTT.NS,IN,NSE_MAINBOARD
GANDHAR,Gandhar Oil Refinery (India) Limited,INE717W01049,NSE,Unclassified,Unclassified,GANDHAR.NS,IN,NSE_MAINBOARD
GANDHITUBE,Gandhi Special Tubes Limited,INE524B01027,NSE,Unclassified,Unclassified,GANDHITUBE.NS,IN,NSE_MAINBOARD
GANECOS,Ganesha Ecosphere Limited,INE845D01014,NSE,Unclassified,Unclassified,GANECOS.NS,IN,NSE_MAINBOARD
GANESHBE,Ganesh Benzoplast Limited,INE388A01029,NSE,Unclassified,Unclassified,GANESHBE.NS,IN,NSE_MAINBOARD
GANESHCP,Ganesh Consumer Products Limited,INE652V01016,NSE,Unclassified,Unclassified,GANESHCP.NS,IN,NSE_MAINBOARD
GANESHHOU,GANESH HOUSING LIMITED,INE460C01014,NSE,Unclassified,Unclassified,GANESHHOU.NS,IN,NSE_MAINBOARD
GANGAFORGE,Ganga Forging Limited,INE691Z01023,NSE,Unclassified,Unclassified,GANGAFORGE.NS,IN,NSE_MAINBOARD
GANGESSECU,Ganges Securities Limited,INE335W01016,NSE,Unclassified,Unclassified,GANGESSECU.NS,IN,NSE_MAINBOARD
GARFIBRES,Garware Technical Fibres Limited,INE276A01018,NSE,Unclassified,Unclassified,GARFIBRES.NS,IN,NSE_MAINBOARD
GARUDA,Garuda Construction and Engineering Limited,INE0JVO01026,NSE,Unclassified,Unclassified,GARUDA.NS,IN,NSE_MAINBOARD
GATECH,GACM Technologies Limited,INE224E01028,NSE,Unclassified,Unclassified,GATECH.NS,IN,NSE_MAINBOARD
GATECHDVR,GACM Technologies Limited,INE224E01036,NSE,Unclassified,Unclassified,GATECHDVR.NS,IN,NSE_MAINBOARD
GATEWAY,Gateway Distriparks Limited,INE079J01017,NSE,Unclassified,Unclassified,GATEWAY.NS,IN,NSE_MAINBOARD
GAUDIUMIVF,Gaudium IVF and Women Health Limited,INE0P8B01020,NSE,Unclassified,Unclassified,GAUDIUMIVF.NS,IN,NSE_MAINBOARD
GAYAHWS,Gayatri Highways Limited,INE287Z01012,NSE,Unclassified,Unclassified,GAYAHWS.NS,IN,NSE_MAINBOARD
GAYAPROJ,Gayatri Projects Limited,INE336H01023,NSE,Unclassified,Unclassified,GAYAPROJ.NS,IN,NSE_MAINBOARD
GCSL,Gretex Corporate Services Limited,INE199P01028,NSE,Unclassified,Unclassified,GCSL.NS,IN,NSE_MAINBOARD
GEECEE,GeeCee Ventures Limited,INE916G01016,NSE,Unclassified,Unclassified,GEECEE.NS,IN,NSE_MAINBOARD
GEEKAYWIRE,Geekay Wires Limited,INE669X01032,NSE,Unclassified,Unclassified,GEEKAYWIRE.NS,IN,NSE_MAINBOARD
GEMAROMA,Gem Aromatics Limited,INE06XZ01023,NSE,Unclassified,Unclassified,GEMAROMA.NS,IN,NSE_MAINBOARD
GENCON,Generic Engineering Construction and Projects Limited,INE854S01022,NSE,Unclassified,Unclassified,GENCON.NS,IN,NSE_MAINBOARD
GENESYS,Genesys International Corporation Limited,INE727B01026,NSE,Unclassified,Unclassified,GENESYS.NS,IN,NSE_MAINBOARD
GENUSPAPER,Genus Paper & Boards Limited,INE949P01018,NSE,Unclassified,Unclassified,GENUSPAPER.NS,IN,NSE_MAINBOARD
GENUSPOWER,Genus Power Infrastructures Limited,INE955D01029,NSE,Unclassified,Unclassified,GENUSPOWER.NS,IN,NSE_MAINBOARD
GEOJITFSL,Geojit Financial Services Limited,INE007B01023,NSE,Unclassified,Unclassified,GEOJITFSL.NS,IN,NSE_MAINBOARD
GESHIP,The Great Eastern Shipping Company Limited,INE017A01032,NSE,Unclassified,Unclassified,GESHIP.NS,IN,NSE_MAINBOARD
GFLLIMITED,GFL Limited,INE538A01037,NSE,Unclassified,Unclassified,GFLLIMITED.NS,IN,NSE_MAINBOARD
GHCL,GHCL Limited,INE539A01019,NSE,Unclassified,Unclassified,GHCL.NS,IN,NSE_MAINBOARD
GHCLTEXTIL,GHCL Textiles Limited,INE0PA801013,NSE,Unclassified,Unclassified,GHCLTEXTIL.NS,IN,NSE_MAINBOARD
GICHSGFIN,GIC Housing Finance Limited,INE289B01019,NSE,Unclassified,Unclassified,GICHSGFIN.NS,IN,NSE_MAINBOARD
GICL,Globe International Carriers Limited,INE947T01022,NSE,Unclassified,Unclassified,GICL.NS,IN,NSE_MAINBOARD
GICRE,General Insurance Corporation of India,INE481Y01014,NSE,Unclassified,Unclassified,GICRE.NS,IN,NSE_MAINBOARD
GILLANDERS,Gillanders Arbuthnot & Company Limited,INE047B01011,NSE,Unclassified,Unclassified,GILLANDERS.NS,IN,NSE_MAINBOARD
GILLETTE,Gillette India Limited,INE322A01010,NSE,Unclassified,Unclassified,GILLETTE.NS,IN,NSE_MAINBOARD
GINNIFILA,Ginni Filaments Limited,INE424C01010,NSE,Unclassified,Unclassified,GINNIFILA.NS,IN,NSE_MAINBOARD
GIPCL,Gujarat Industries Power Company Limited,INE162A01010,NSE,Unclassified,Unclassified,GIPCL.NS,IN,NSE_MAINBOARD
GKENERGY,GK Energy Limited,INE1AG301022,NSE,Unclassified,Unclassified,GKENERGY.NS,IN,NSE_MAINBOARD
GKSL,Gujarat Kidney And Super Speciality Limited,INE0V0W01025,NSE,Unclassified,Unclassified,GKSL.NS,IN,NSE_MAINBOARD
GKWLIMITED,GKW Limited,INE528A01020,NSE,Unclassified,Unclassified,GKWLIMITED.NS,IN,NSE_MAINBOARD
GLAND,Gland Pharma Limited,INE068V01023,NSE,Unclassified,Unclassified,GLAND.NS,IN,NSE_MAINBOARD
GLAXO,GlaxoSmithKline Pharmaceuticals Limited,INE159A01016,NSE,Unclassified,Unclassified,GLAXO.NS,IN,NSE_MAINBOARD
GLENMARK,Glenmark Pharmaceuticals Limited,INE935A01035,NSE,Healthcare,Healthcare,GLENMARK.NS,IN,NSE_MAINBOARD
GLFL,Gujarat Lease Financing Limited,INE540A01017,NSE,Unclassified,Unclassified,GLFL.NS,IN,NSE_MAINBOARD
GLOBAL,Global Education Limited,INE291W01037,NSE,Unclassified,Unclassified,GLOBAL.NS,IN,NSE_MAINBOARD
GLOBALE,Globale Tessile Limited,INE0URU01010,NSE,Unclassified,Unclassified,GLOBALE.NS,IN,NSE_MAINBOARD
GLOBALVECT,Global Vectra Helicorp Limited,INE792H01019,NSE,Unclassified,Unclassified,GLOBALVECT.NS,IN,NSE_MAINBOARD
GLOBE,GLOBE ENTERPRISES (INDIA) LIMITED,INE581X01021,NSE,Unclassified,Unclassified,GLOBE.NS,IN,NSE_MAINBOARD
GLOBECIVIL,Globe Civil Projects Limited,INE0V3U01015,NSE,Unclassified,Unclassified,GLOBECIVIL.NS,IN,NSE_MAINBOARD
GLOBUSSPR,Globus Spirits Limited,INE615I01010,NSE,Unclassified,Unclassified,GLOBUSSPR.NS,IN,NSE_MAINBOARD
GLOSTERLTD,Gloster Limited,INE350Z01018,NSE,Unclassified,Unclassified,GLOSTERLTD.NS,IN,NSE_MAINBOARD
GLOTTIS,Glottis Limited,INE0TQE01026,NSE,Unclassified,Unclassified,GLOTTIS.NS,IN,NSE_MAINBOARD
GMBREW,GM Breweries Limited,INE075D01018,NSE,Unclassified,Unclassified,GMBREW.NS,IN,NSE_MAINBOARD
GMDCLTD,Gujarat Mineral Development Corporation Limited,INE131A01031,NSE,Unclassified,Unclassified,GMDCLTD.NS,IN,NSE_MAINBOARD
GMMPFAUDLR,GMM Pfaudler Limited,INE541A01023,NSE,Unclassified,Unclassified,GMMPFAUDLR.NS,IN,NSE_MAINBOARD
GMRAIRPORT,GMR AIRPORTS LIMITED,INE776C01039,NSE,Services,Services,GMRAIRPORT.NS,IN,NSE_MAINBOARD
GMRP&UI,GMR Power and Urban Infra Limited,INE0CU601026,NSE,Unclassified,Unclassified,GMRP&UI.NS,IN,NSE_MAINBOARD
GNA,GNA Axles Limited,INE934S01014,NSE,Unclassified,Unclassified,GNA.NS,IN,NSE_MAINBOARD
GNFC,Gujarat Narmada Valley Fertilizers and Chemicals Limited,INE113A01013,NSE,Unclassified,Unclassified,GNFC.NS,IN,NSE_MAINBOARD
GNRL,Gujarat Natural Resources Limited,INE207H01018,NSE,Unclassified,Unclassified,GNRL.NS,IN,NSE_MAINBOARD
GOACARBON,Goa Carbon Limited,INE426D01013,NSE,Unclassified,Unclassified,GOACARBON.NS,IN,NSE_MAINBOARD
GOCLCORP,GOCL Corporation Limited,INE077F01035,NSE,Unclassified,Unclassified,GOCLCORP.NS,IN,NSE_MAINBOARD
GOCOLORS,Go Fashion (India) Limited,INE0BJS01011,NSE,Unclassified,Unclassified,GOCOLORS.NS,IN,NSE_MAINBOARD
GODAVARIB,Godavari Biorefineries Limited,INE497S01012,NSE,Unclassified,Unclassified,GODAVARIB.NS,IN,NSE_MAINBOARD
GODFRYPHLP,Godfrey Phillips India Limited,INE260B01028,NSE,Fast Moving Consumer Goods,Fast Moving Consumer Goods,GODFRYPHLP.NS,IN,NSE_MAINBOARD
GODIGIT,Go Digit General Insurance Limited,INE03JT01014,NSE,Unclassified,Unclassified,GODIGIT.NS,IN,NSE_MAINBOARD
GODREJAGRO,Godrej Agrovet Limited,INE850D01014,NSE,Unclassified,Unclassified,GODREJAGRO.NS,IN,NSE_MAINBOARD
GODREJCP,Godrej Consumer Products Limited,INE102D01028,NSE,Fast Moving Consumer Goods,Fast Moving Consumer Goods,GODREJCP.NS,IN,NSE_MAINBOARD
GODREJIND,Godrej Industries Limited,INE233A01035,NSE,Unclassified,Unclassified,GODREJIND.NS,IN,NSE_MAINBOARD
GODREJPROP,Godrej Properties Limited,INE484J01027,NSE,Realty,Realty,GODREJPROP.NS,IN,NSE_MAINBOARD
GOKEX,Gokaldas Exports Limited,INE887G01027,NSE,Unclassified,Unclassified,GOKEX.NS,IN,NSE_MAINBOARD
GOKUL,Gokul Refoils and Solvent Limited,INE020J01029,NSE,Unclassified,Unclassified,GOKUL.NS,IN,NSE_MAINBOARD
GOKULAGRO,Gokul Agro Resources Limited,INE314T01033,NSE,Unclassified,Unclassified,GOKULAGRO.NS,IN,NSE_MAINBOARD
GOLDENTOBC,Golden Tobacco Limited,INE973A01010,NSE,Unclassified,Unclassified,GOLDENTOBC.NS,IN,NSE_MAINBOARD
GOLDIAM,Goldiam International Limited,INE025B01025,NSE,Unclassified,Unclassified,GOLDIAM.NS,IN,NSE_MAINBOARD
GOLDTECH,AION-TECH SOLUTIONS LIMITED,INE805A01014,NSE,Unclassified,Unclassified,GOLDTECH.NS,IN,NSE_MAINBOARD
GOODLUCK,Goodluck India Limited,INE127I01024,NSE,Unclassified,Unclassified,GOODLUCK.NS,IN,NSE_MAINBOARD
GOODYEAR,Goodyear India Limited,INE533A01012,NSE,Unclassified,Unclassified,GOODYEAR.NS,IN,NSE_MAINBOARD
GOPAL,Gopal Snacks Limited,INE0L9R01028,NSE,Unclassified,Unclassified,GOPAL.NS,IN,NSE_MAINBOARD
GOYALALUM,Goyal Aluminiums Limited,INE705X01026,NSE,Unclassified,Unclassified,GOYALALUM.NS,IN,NSE_MAINBOARD
GPIL,Godawari Power And Ispat limited,INE177H01039,NSE,Unclassified,Unclassified,GPIL.NS,IN,NSE_MAINBOARD
GPPL,Gujarat Pipavav Port Limited,INE517F01014,NSE,Unclassified,Unclassified,GPPL.NS,IN,NSE_MAINBOARD
GPTHEALTH,GPT Healthcare Limited,INE486R01017,NSE,Unclassified,Unclassified,GPTHEALTH.NS,IN,NSE_MAINBOARD
GPTINFRA,GPT Infraprojects Limited,INE390G01014,NSE,Unclassified,Unclassified,GPTINFRA.NS,IN,NSE_MAINBOARD
GRADIENTE,Gradiente Infotainment Limited,INE361K01017,NSE,Unclassified,Unclassified,GRADIENTE.NS,IN,NSE_MAINBOARD
GRANDOAK,Grand Oak Canyons Distillery Limited,INE926B01016,NSE,Unclassified,Unclassified,GRANDOAK.NS,IN,NSE_MAINBOARD
GRANULES,Granules India Limited,INE101D01020,NSE,Unclassified,Unclassified,GRANULES.NS,IN,NSE_MAINBOARD
GRAPHITE,Graphite India Limited,INE371A01025,NSE,Unclassified,Unclassified,GRAPHITE.NS,IN,NSE_MAINBOARD
GRASIM,Grasim Industries Limited,INE047A01021,NSE,Construction Materials,Construction Materials,GRASIM.NS,IN,NSE_MAINBOARD
GRAUWEIL,Grauer & Weil India Limited,INE266D01021,NSE,Unclassified,Unclassified,GRAUWEIL.NS,IN,NSE_MAINBOARD
GRAVISSHO,Graviss Hospitality Limited,INE214F01026,NSE,Unclassified,Unclassified,GRAVISSHO.NS,IN,NSE_MAINBOARD
GRAVITA,Gravita India Limited,INE024L01027,NSE,Unclassified,Unclassified,GRAVITA.NS,IN,NSE_MAINBOARD
GREAVESCOT,Greaves Cotton Limited,INE224A01026,NSE,Unclassified,Unclassified,GREAVESCOT.NS,IN,NSE_MAINBOARD
GREENLAM,Greenlam Industries Limited,INE544R01021,NSE,Unclassified,Unclassified,GREENLAM.NS,IN,NSE_MAINBOARD
GREENPANEL,Greenpanel Industries Limited,INE08ZM01014,NSE,Unclassified,Unclassified,GREENPANEL.NS,IN,NSE_MAINBOARD
GREENPLY,Greenply Industries Limited,INE461C01038,NSE,Unclassified,Unclassified,GREENPLY.NS,IN,NSE_MAINBOARD
GREENPOWER,Orient Green Power Company Limited,INE999K01014,NSE,Unclassified,Unclassified,GREENPOWER.NS,IN,NSE_MAINBOARD
GRINDWELL,Grindwell Norton Limited,INE536A01023,NSE,Unclassified,Unclassified,GRINDWELL.NS,IN,NSE_MAINBOARD
GRINFRA,G R Infraprojects Limited,INE201P01022,NSE,Unclassified,Unclassified,GRINFRA.NS,IN,NSE_MAINBOARD
GRMOVER,GRM Overseas Limited,INE192H01020,NSE,Unclassified,Unclassified,GRMOVER.NS,IN,NSE_MAINBOARD
GROBTEA,The Grob Tea Company Limited,INE646C01018,NSE,Unclassified,Unclassified,GROBTEA.NS,IN,NSE_MAINBOARD
GROWW,Billionbrains Garage Ventures Limited,INE0HOQ01053,NSE,Financial Services,Financial Services,GROWW.NS,IN,NSE_MAINBOARD
GRPLTD,GRP Limited,INE137I01015,NSE,Unclassified,Unclassified,GRPLTD.NS,IN,NSE_MAINBOARD
GRSE,Garden Reach Shipbuilders & Engineers Limited,INE382Z01011,NSE,Unclassified,Unclassified,GRSE.NS,IN,NSE_MAINBOARD
GRWRHITECH,Garware Hi-Tech Films Limited,INE291A01017,NSE,Unclassified,Unclassified,GRWRHITECH.NS,IN,NSE_MAINBOARD
GSFC,Gujarat State Fertilizers & Chemicals Limited,INE026A01025,NSE,Unclassified,Unclassified,GSFC.NS,IN,NSE_MAINBOARD
GSLSU,Global Surfaces Limited,INE0JSX01015,NSE,Unclassified,Unclassified,GSLSU.NS,IN,NSE_MAINBOARD
GSPCROP,GSP Crop Science Limited,INE713R01022,NSE,Unclassified,Unclassified,GSPCROP.NS,IN,NSE_MAINBOARD
GSS,GSS Infotech Limited,INE871H01011,NSE,Unclassified,Unclassified,GSS.NS,IN,NSE_MAINBOARD
GTECJAINX,G-TEC JAINX EDUCATION LIMITED,INE586X01012,NSE,Unclassified,Unclassified,GTECJAINX.NS,IN,NSE_MAINBOARD
GTL,GTL Limited,INE043A01012,NSE,Unclassified,Unclassified,GTL.NS,IN,NSE_MAINBOARD
GTLINFRA,GTL Infrastructure Limited,INE221H01019,NSE,Unclassified,Unclassified,GTLINFRA.NS,IN,NSE_MAINBOARD
GTPL,GTPL Hathway Limited,INE869I01013,NSE,Unclassified,Unclassified,GTPL.NS,IN,NSE_MAINBOARD
GUFICBIO,Gufic Biosciences Limited,INE742B01025,NSE,Unclassified,Unclassified,GUFICBIO.NS,IN,NSE_MAINBOARD
GUJALKALI,Gujarat Alkalies and Chemicals Limited,INE186A01019,NSE,Unclassified,Unclassified,GUJALKALI.NS,IN,NSE_MAINBOARD
GUJAPOLLO,Gujarat Apollo Industries Limited,INE826C01016,NSE,Unclassified,Unclassified,GUJAPOLLO.NS,IN,NSE_MAINBOARD
GUJENERGY,GUJARAT ENERGY LIMITED,INE844O01030,NSE,Unclassified,Unclassified,GUJENERGY.NS,IN,NSE_MAINBOARD
GUJRAFFIA,Gujarat Raffia Industries Limited,INE610B01024,NSE,Unclassified,Unclassified,GUJRAFFIA.NS,IN,NSE_MAINBOARD
GUJTHEM,Gujarat Themis Biosyn Limited,INE942C01045,NSE,Unclassified,Unclassified,GUJTHEM.NS,IN,NSE_MAINBOARD
GULFOILLUB,Gulf Oil Lubricants India Limited,INE635Q01029,NSE,Unclassified,Unclassified,GULFOILLUB.NS,IN,NSE_MAINBOARD
GULFPETRO,GP Petroleums Limited,INE586G01017,NSE,Unclassified,Unclassified,GULFPETRO.NS,IN,NSE_MAINBOARD
GULPOLY,Gulshan Polyols Limited,INE255D01024,NSE,Unclassified,Unclassified,GULPOLY.NS,IN,NSE_MAINBOARD
GVKPIL,GVK Power & Infrastructure Limited,INE251H01024,NSE,Unclassified,Unclassified,GVKPIL.NS,IN,NSE_MAINBOARD
GVPIL,GE Power India Limited,INE878A01011,NSE,Unclassified,Unclassified,GVPIL.NS,IN,NSE_MAINBOARD
GVPTECH,GVP Infotech Limited,INE382T01030,NSE,Unclassified,Unclassified,GVPTECH.NS,IN,NSE_MAINBOARD
GVT&D,GE Vernova T&D India Limited,INE200A01026,NSE,Capital Goods,Capital Goods,GVT&D.NS,IN,NSE_MAINBOARD
GYFTR,Gyftr Limited,INE724A01017,NSE,Unclassified,Unclassified,GYFTR.NS,IN,NSE_MAINBOARD
HAL,Hindustan Aeronautics Limited,INE066F01020,NSE,Capital Goods,Capital Goods,HAL.NS,IN,NSE_MAINBOARD
HALDER,Halder Venture Limited,INE115S01010,NSE,Unclassified,Unclassified,HALDER.NS,IN,NSE_MAINBOARD
HALDYNGL,Haldyn Glass Limited,INE506D01020,NSE,Unclassified,Unclassified,HALDYNGL.NS,IN,NSE_MAINBOARD
HALEOSLABS,HALEOS LABS LIMITED,INE320X01016,NSE,Unclassified,Unclassified,HALEOSLABS.NS,IN,NSE_MAINBOARD
HAPPSTMNDS,Happiest Minds Technologies Limited,INE419U01012,NSE,Unclassified,Unclassified,HAPPSTMNDS.NS,IN,NSE_MAINBOARD
HAPPYFORGE,Happy Forgings Limited,INE330T01021,NSE,Unclassified,Unclassified,HAPPYFORGE.NS,IN,NSE_MAINBOARD
HARDWYN,Hardwyn India Limited,INE626Z01029,NSE,Unclassified,Unclassified,HARDWYN.NS,IN,NSE_MAINBOARD
HARIOMPIPE,Hariom Pipe Industries Limited,INE00EV01017,NSE,Unclassified,Unclassified,HARIOMPIPE.NS,IN,NSE_MAINBOARD
HARRMALAYA,Harrisons  Malayalam Limited,INE544A01019,NSE,Unclassified,Unclassified,HARRMALAYA.NS,IN,NSE_MAINBOARD
HARSHA,Harsha Engineers International Limited,INE0JUS01029,NSE,Unclassified,Unclassified,HARSHA.NS,IN,NSE_MAINBOARD
HATHWAY,Hathway Cable & Datacom Limited,INE982F01036,NSE,Unclassified,Unclassified,HATHWAY.NS,IN,NSE_MAINBOARD
HATSUN,Hatsun Agro Product Limited,INE473B01035,NSE,Unclassified,Unclassified,HATSUN.NS,IN,NSE_MAINBOARD
HAVELLS,Havells India Limited,INE176B01034,NSE,Consumer Durables,Consumer Durables,HAVELLS.NS,IN,NSE_MAINBOARD
HAVISHA,Sri Havisha Hospitality and Infrastructure Limited,INE293B01029,NSE,Unclassified,Unclassified,HAVISHA.NS,IN,NSE_MAINBOARD
HAWKINCOOK,Hawkins Cookers Limited,INE979B01015,NSE,Unclassified,Unclassified,HAWKINCOOK.NS,IN,NSE_MAINBOARD
HBESD,HB Estate Developers Limited,INE640B01021,NSE,Unclassified,Unclassified,HBESD.NS,IN,NSE_MAINBOARD
HBLENGINE,HBL Engineering Limited,INE292B01021,NSE,Unclassified,Unclassified,HBLENGINE.NS,IN,NSE_MAINBOARD
HBSL,HB Stockholdings Limited,INE550B01022,NSE,Unclassified,Unclassified,HBSL.NS,IN,NSE_MAINBOARD
